order_id,line_no,article_id,supplier_id,order_type,message_type,order_date,expected_date,qty_ordered,qty_received,status,unit
PO-000470,1,P-00043859,S-000032,FORECAST,DELFOR,2027-03-10,2027-03-15,4968,0,OPEN,PCE
PO-000471,1,P-00043859,S-000032,FORECAST,DELFOR,2027-03-17,2027-03-22,3312,0,OPEN,PCE
PO-000472,1,P-00043859,S-000032,FORECAST,DELFOR,2027-03-24,2027-03-29,4968,0,OPEN,PCE
PO-000473,1,P-00061611,S-000378,FIRM,DELJIT,2026-03-20,2026-03-30,4800,0,CANCELLED,PCE
PO-000474,1,P-00061611,S-000378,FIRM,DELJIT,2026-04-03,2026-04-13,960,1920,RECEIVED,PCE
PO-000475,1,P-00061611,S-000378,FIRM,DELJIT,2026-04-06,2026-04-16,960,0,CANCELLED,PCE
PO-000476,1,P-00061611,S-000378,FIRM,DELJIT,2026-04-10,2026-04-20,2400,0,CANCELLED,PCE
PO-000477,1,P-00061611,S-000378,FIRM,DELJIT,2026-04-13,2026-04-23,2400,2400,RECEIVED,PCE
PO-000478,1,P-00061611,S-000378,FIRM,DELJIT,2026-05-01,2026-05-11,4800,0,CANCELLED,PCE
PO-000479,1,P-00061611,S-000378,FIRM,DELJIT,2026-05-08,2026-05-18,2400,4800,RECEIVED,PCE
PO-000480,1,P-00061611,S-000378,FIRM,DELJIT,2026-05-18,2026-05-28,1920,4320,RECEIVED,PCE
PO-000481,1,P-00061611,S-000378,FIRM,DELJIT,2026-05-25,2026-06-04,1920,4800,RECEIVED,PCE
PO-000482,1,P-00061611,S-000378,FIRM,DELJIT,2026-05-29,2026-06-08,5760,0,CANCELLED,PCE
PO-000483,1,P-00061611,S-000378,FIRM,DELJIT,2026-06-05,2026-06-15,5760,0,CANCELLED,PCE
PO-000484,1,P-00061611,S-000378,FIRM,DELJIT,2026-06-12,2026-06-22,5760,0,CANCELLED,PCE
PO-000485,1,P-00061611,S-000378,FIRM,DELJIT,2026-06-19,2026-06-29,4800,0,CANCELLED,PCE
PO-000486,1,P-00061611,S-000378,FIRM,DELJIT,2026-07-06,2026-07-16,8640,0,CANCELLED,PCE
PO-000487,1,P-00061611,S-000378,FIRM,DELJIT,2026-07-10,2026-07-20,6720,0,CANCELLED,PCE
PO-000488,1,P-00061611,S-000378,FIRM,DELJIT,2026-07-17,2026-07-27,6720,960,CLOSED,PCE
PO-000489,1,P-00061611,S-000378,FIRM,DELJIT,2026-07-30,2026-08-09,960,960,RECEIVED,PCE
PO-000490,1,P-00061611,S-000378,FIRM,DELJIT,2026-08-17,2026-08-27,4800,4800,RECEIVED,PCE
PO-000491,1,P-00061611,S-000378,FIRM,DELJIT,2026-09-18,2026-09-28,7680,0,OPEN,PCE
PO-000492,1,P-00061611,S-000378,FIRM,DELJIT,2026-09-25,2026-10-05,3840,0,OPEN,PCE
PO-000493,1,P-00061611,S-000378,FIRM,DELJIT,2026-10-02,2026-10-12,4800,0,OPEN,PCE
PO-000494,1,P-00061611,S-000378,FORECAST,DELFOR,2026-10-09,2026-10-19,5280,0,OPEN,PCE
PO-000495,1,P-00061611,S-000378,FORECAST,DELFOR,2026-10-16,2026-10-26,4800,0,OPEN,PCE
PO-000496,1,P-00061611,S-000378,FORECAST,DELFOR,2026-10-23,2026-11-02,4800,0,OPEN,PCE
PO-000497,1,P-00061611,S-000378,FORECAST,DELFOR,2026-10-30,2026-11-09,4800,0,OPEN,PCE
PO-000498,1,P-00061611,S-000378,FORECAST,DELFOR,2026-11-06,2026-11-16,4800,0,OPEN,PCE
PO-000499,1,P-00061611,S-000378,FORECAST,DELFOR,2026-11-13,2026-11-23,4800,0,OPEN,PCE
PO-000500,1,P-00061611,S-000378,FORECAST,DELFOR,2026-11-20,2026-11-30,4800,0,OPEN,PCE
PO-000501,1,P-00061611,S-000378,FORECAST,DELFOR,2026-11-27,2026-12-07,5280,0,OPEN,PCE
PO-000502,1,P-00061611,S-000378,FORECAST,DELFOR,2026-12-04,2026-12-14,6720,0,OPEN,PCE
PO-000503,1,P-00061611,S-000378,FORECAST,DELFOR,2027-01-01,2027-01-11,6720,0,OPEN,PCE
PO-000504,1,P-00061611,S-000378,FORECAST,DELFOR,2027-01-08,2027-01-18,6720,0,OPEN,PCE
PO-000505,1,P-00061611,S-000378,FORECAST,DELFOR,2027-01-15,2027-01-25,4800,0,OPEN,PCE
PO-000506,1,P-00061611,S-000378,FORECAST,DELFOR,2027-01-22,2027-02-01,4800,0,OPEN,PCE
PO-000507,1,P-00061611,S-000378,FORECAST,DELFOR,2027-01-29,2027-02-08,4800,0,OPEN,PCE
PO-000508,1,P-00061611,S-000378,FORECAST,DELFOR,2027-02-05,2027-02-15,4800,0,OPEN,PCE
PO-000509,1,P-00061611,S-000378,FORECAST,DELFOR,2027-02-12,2027-02-22,5280,0,OPEN,PCE
PO-000510,1,P-00061611,S-000378,FORECAST,DELFOR,2027-02-19,2027-03-01,5280,0,OPEN,PCE
PO-000511,1,P-00061611,S-000378,FORECAST,DELFOR,2027-02-26,2027-03-08,5280,0,OPEN,PCE
PO-000512,1,P-00061611,S-000378,FORECAST,DELFOR,2027-03-05,2027-03-15,4800,0,OPEN,PCE
PO-000513,1,P-00061611,S-000378,FORECAST,DELFOR,2027-03-12,2027-03-22,4800,0,OPEN,PCE
PO-000514,1,P-00061611,S-000378,FORECAST,DELFOR,2027-03-19,2027-03-29,4800,0,OPEN,PCE
PO-000515,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-06,2026-03-16,342,2100,RECEIVED,PCE
PO-000516,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-09,2026-03-19,342,0,CANCELLED,PCE
PO-000517,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-13,2026-03-23,342,0,CANCELLED,PCE
PO-000518,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-16,2026-03-26,342,0,CANCELLED,PCE
PO-000519,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-20,2026-03-30,342,0,CANCELLED,PCE
PO-000520,1,P-00068225,S-000378,FIRM,DELJIT,2026-03-30,2026-04-09,342,456,RECEIVED,PCE
PO-000521,1,P-00068225,S-000378,FIRM,DELJIT,2026-04-03,2026-04-13,228,0,CANCELLED,PCE
PO-000522,1,P-00068225,S-000378,FIRM,DELJIT,2026-04-06,2026-04-16,342,0,CANCELLED,PCE
PO-000523,1,P-00068225,S-000378,FIRM,DELJIT,2026-04-10,2026-04-20,342,0,CANCELLED,PCE
PO-000524,1,P-00068225,S-000378,FIRM,DELJIT,2026-04-24,2026-05-04,684,0,CANCELLED,PCE
PO-000525,1,P-00068225,S-000378,FIRM,DELJIT,2026-04-27,2026-05-07,798,1050,RECEIVED,PCE
PO-000526,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-01,2026-05-11,798,0,CANCELLED,PCE
PO-000527,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-08,2026-05-18,570,0,CANCELLED,PCE
PO-000528,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-11,2026-05-21,342,0,CANCELLED,PCE
PO-000529,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-18,2026-05-28,1140,0,CANCELLED,PCE
PO-000530,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-25,2026-06-04,570,1050,RECEIVED,PCE
PO-000531,1,P-00068225,S-000378,FIRM,DELJIT,2026-05-29,2026-06-08,570,0,CANCELLED,PCE
PO-000532,1,P-00068225,S-000378,FIRM,DELJIT,2026-06-05,2026-06-15,1140,0,CANCELLED,PCE
PO-000533,1,P-00068225,S-000378,FIRM,DELJIT,2026-06-12,2026-06-22,1596,1596,RECEIVED,PCE
PO-000534,1,P-00068225,S-000378,FIRM,DELJIT,2026-06-13,2026-06-23,735,0,CANCELLED,PCE
PO-000535,1,P-00068225,S-000378,FIRM,DELJIT,2026-06-19,2026-06-29,1596,0,CANCELLED,PCE
PO-000536,1,P-00068225,S-000378,FIRM,DELJIT,2026-06-26,2026-07-06,1596,0,CANCELLED,PCE
PO-000537,1,P-00068225,S-000378,FIRM,DELJIT,2026-07-06,2026-07-16,1596,0,CANCELLED,PCE
PO-000538,1,P-00068225,S-000378,FIRM,DELJIT,2026-07-13,2026-07-23,1596,0,CANCELLED,PCE
PO-000539,1,P-00068225,S-000378,FIRM,DELJIT,2026-07-30,2026-08-09,2508,570,CLOSED,PCE
PO-000540,1,P-00068225,S-000378,FIRM,DELJIT,2026-08-10,2026-08-20,1140,0,CANCELLED,PCE
PO-000541,1,P-00068225,S-000378,FIRM,DELJIT,2026-08-17,2026-08-27,1596,456,CLOSED,PCE
PO-000542,1,P-00068225,S-000378,FIRM,DELJIT,2026-09-17,2026-09-27,3192,0,OPEN,PCE
PO-000543,1,P-00068225,S-000378,FIRM,DELJIT,2026-09-21,2026-10-01,1596,0,OPEN,PCE
PO-000544,1,P-00068225,S-000378,FIRM,DELJIT,2026-09-25,2026-10-05,912,0,OPEN,PCE
PO-000545,1,P-00068225,S-000378,FIRM,DELJIT,2026-10-02,2026-10-12,1368,0,OPEN,PCE
PO-000546,1,P-00068225,S-000378,FORECAST,DELFOR,2026-10-09,2026-10-19,1140,0,OPEN,PCE
PO-000547,1,P-00068225,S-000378,FORECAST,DELFOR,2026-10-16,2026-10-26,1596,0,OPEN,PCE
PO-000548,1,P-00068225,S-000378,FORECAST,DELFOR,2026-10-23,2026-11-02,1596,0,OPEN,PCE
PO-000549,1,P-00068225,S-000378,FORECAST,DELFOR,2026-10-30,2026-11-09,1596,0,OPEN,PCE
PO-000550,1,P-00068225,S-000378,FORECAST,DELFOR,2026-11-06,2026-11-16,1140,0,OPEN,PCE
PO-000551,1,P-00068225,S-000378,FORECAST,DELFOR,2026-11-13,2026-11-23,1596,0,OPEN,PCE
PO-000552,1,P-00068225,S-000378,FORECAST,DELFOR,2026-11-20,2026-11-30,1596,0,OPEN,PCE
PO-000553,1,P-00068225,S-000378,FORECAST,DELFOR,2026-11-27,2026-12-07,1596,0,OPEN,PCE
PO-000554,1,P-00068225,S-000378,FORECAST,DELFOR,2026-12-04,2026-12-14,2850,0,OPEN,PCE
PO-000555,1,P-00068225,S-000378,FORECAST,DELFOR,2027-01-01,2027-01-11,1596,0,OPEN,PCE
PO-000556,1,P-00068225,S-000378,FORECAST,DELFOR,2027-01-08,2027-01-18,1596,0,OPEN,PCE
PO-000557,1,P-00068225,S-000378,FORECAST,DELFOR,2027-01-15,2027-01-25,1596,0,OPEN,PCE
PO-000558,1,P-00068225,S-000378,FORECAST,DELFOR,2027-01-22,2027-02-01,1596,0,OPEN,PCE
PO-000559,1,P-00068225,S-000378,FORECAST,DELFOR,2027-01-29,2027-02-08,1596,0,OPEN,PCE
PO-000560,1,P-00068225,S-000378,FORECAST,DELFOR,2027-02-05,2027-02-15,1596,0,OPEN,PCE
PO-000561,1,P-00068225,S-000378,FORECAST,DELFOR,2027-02-12,2027-02-22,1596,0,OPEN,PCE
PO-000562,1,P-00068225,S-000378,FORECAST,DELFOR,2027-02-19,2027-03-01,1596,0,OPEN,PCE
PO-000563,1,P-00068225,S-000378,FORECAST,DELFOR,2027-02-26,2027-03-08,1596,0,OPEN,PCE
PO-000564,1,P-00068225,S-000378,FORECAST,DELFOR,2027-03-05,2027-03-15,1596,0,OPEN,PCE
PO-000565,1,P-00068225,S-000378,FORECAST,DELFOR,2027-03-12,2027-03-22,1596,0,OPEN,PCE
PO-000566,1,P-00068225,S-000378,FORECAST,DELFOR,2027-03-19,2027-03-29,1596,0,OPEN,PCE
PO-000567,1,P-00072208,S-000517,FIRM,DELJIT,2026-03-30,2026-04-09,2700,2700,RECEIVED,PCE
PO-000568,1,P-00072208,S-000517,FIRM,DELJIT,2026-04-13,2026-04-23,5400,5400,RECEIVED,PCE
PO-000569,1,P-00072208,S-000517,FIRM,DELJIT,2026-04-27,2026-05-07,4500,4500,RECEIVED,PCE
PO-000570,1,P-00072208,S-000517,FIRM,DELJIT,2026-05-08,2026-05-18,4500,4500,RECEIVED,PCE
PO-000571,1,P-00072208,S-000517,FIRM,DELJIT,2026-05-11,2026-05-21,5400,5400,RECEIVED,PCE
PO-000572,1,P-00072208,S-000517,FIRM,DELJIT,2026-05-18,2026-05-28,1800,1800,RECEIVED,PCE
PO-000573,1,P-00072208,S-000517,FIRM,DELJIT,2026-05-25,2026-06-04,4500,0,CANCELLED,PCE
PO-000574,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-01,2026-06-11,5400,3600,CLOSED,PCE
PO-000575,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-04,2026-06-14,1800,0,CANCELLED,PCE
PO-000576,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-08,2026-06-18,5400,4500,CLOSED,PCE
PO-000577,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-11,2026-06-21,2700,0,CANCELLED,PCE
PO-000578,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-15,2026-06-25,5400,3600,CLOSED,PCE
PO-000579,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-22,2026-07-02,3600,0,CANCELLED,PCE
PO-000580,1,P-00072208,S-000517,FIRM,DELJIT,2026-06-29,2026-07-09,5400,5400,RECEIVED,PCE
PO-000581,1,P-00072208,S-000517,FIRM,DELJIT,2026-07-06,2026-07-16,5400,0,CANCELLED,PCE
PO-000582,1,P-00072208,S-000517,FIRM,DELJIT,2026-07-13,2026-07-23,7200,0,CANCELLED,PCE
PO-000583,1,P-00072208,S-000517,FIRM,DELJIT,2026-07-30,2026-08-09,5400,5400,RECEIVED,PCE
PO-000584,1,P-00072208,S-000517,FIRM,DELJIT,2026-08-10,2026-08-20,2700,2700,RECEIVED,PCE
PO-000585,1,P-00072208,S-000517,FIRM,DELJIT,2026-08-17,2026-08-27,5400,5400,RECEIVED,PCE
PO-000586,1,P-00072208,S-000517,FIRM,DELJIT,2026-08-24,2026-09-03,5400,0,CANCELLED,PCE
PO-000587,1,P-00072208,S-000517,FIRM,DELJIT,2026-09-07,2026-09-17,900,6300,RECEIVED,PCE
PO-000588,1,P-00072208,S-000517,FIRM,DELJIT,2026-09-14,2026-09-24,4500,0,OPEN,PCE
PO-000589,1,P-00072208,S-000517,FIRM,DELJIT,2026-09-17,2026-09-27,900,0,OPEN,PCE
PO-000590,1,P-00072208,S-000517,FIRM,DELJIT,2026-09-21,2026-10-01,4500,0,OPEN,PCE
PO-000591,1,P-00072208,S-000517,FIRM,DELJIT,2026-09-28,2026-10-08,4500,0,OPEN,PCE
PO-000592,1,P-00072208,S-000517,FIRM,DELJIT,2026-10-05,2026-10-15,5400,0,OPEN,PCE
PO-000593,1,P-00072208,S-000517,FORECAST,DELFOR,2026-10-12,2026-10-22,5400,0,OPEN,PCE
PO-000594,1,P-00072208,S-000517,FORECAST,DELFOR,2026-10-19,2026-10-29,5400,0,OPEN,PCE
PO-000595,1,P-00072208,S-000517,FORECAST,DELFOR,2026-10-26,2026-11-05,5400,0,OPEN,PCE
PO-000596,1,P-00072208,S-000517,FORECAST,DELFOR,2026-11-02,2026-11-12,6300,0,OPEN,PCE
PO-000597,1,P-00072208,S-000517,FORECAST,DELFOR,2026-11-09,2026-11-19,5400,0,OPEN,PCE
PO-000598,1,P-00072208,S-000517,FORECAST,DELFOR,2026-11-16,2026-11-26,5400,0,OPEN,PCE
PO-000599,1,P-00072208,S-000517,FORECAST,DELFOR,2026-11-23,2026-12-03,5400,0,OPEN,PCE
PO-000600,1,P-00072208,S-000517,FORECAST,DELFOR,2026-11-30,2026-12-10,6300,0,OPEN,PCE
PO-000601,1,P-00072208,S-000517,FORECAST,DELFOR,2026-12-07,2026-12-17,5400,0,OPEN,PCE
PO-000602,1,P-00072208,S-000517,FORECAST,DELFOR,2027-01-04,2027-01-14,5400,0,OPEN,PCE
PO-000603,1,P-00072208,S-000517,FORECAST,DELFOR,2027-01-11,2027-01-21,6300,0,OPEN,PCE
PO-000604,1,P-00072208,S-000517,FORECAST,DELFOR,2027-01-18,2027-01-28,5400,0,OPEN,PCE
PO-000605,1,P-00072208,S-000517,FORECAST,DELFOR,2027-01-25,2027-02-04,6300,0,OPEN,PCE
PO-000606,1,P-00072208,S-000517,FORECAST,DELFOR,2027-02-01,2027-02-11,5400,0,OPEN,PCE
PO-000607,1,P-00072208,S-000517,FORECAST,DELFOR,2027-02-08,2027-02-18,5400,0,OPEN,PCE
PO-000608,1,P-00072208,S-000517,FORECAST,DELFOR,2027-02-15,2027-02-25,5400,0,OPEN,PCE
PO-000609,1,P-00072208,S-000517,FORECAST,DELFOR,2027-02-22,2027-03-04,5400,0,OPEN,PCE
PO-000610,1,P-00072208,S-000517,FORECAST,DELFOR,2027-03-01,2027-03-11,5400,0,OPEN,PCE
PO-000611,1,P-00072208,S-000517,FORECAST,DELFOR,2027-03-08,2027-03-18,5400,0,OPEN,PCE
PO-000612,1,P-00072208,S-000517,FORECAST,DELFOR,2027-03-15,2027-03-25,5400,0,OPEN,PCE
PO-000613,1,P-00072208,S-000517,FORECAST,DELFOR,2027-03-22,2027-04-01,5400,0,OPEN,PCE
PO-000614,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-13,2026-03-18,1104,1104,RECEIVED,PCE
PO-000615,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-15,2026-03-20,1104,0,CANCELLED,PCE
PO-000616,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-19,2026-03-24,1104,1104,RECEIVED,PCE
PO-000617,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-21,2026-03-26,1104,1104,RECEIVED,PCE
PO-000618,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-25,2026-03-30,1104,1104,RECEIVED,PCE
PO-000619,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-27,2026-04-01,1104,1104,RECEIVED,PCE
PO-000620,1,P-00076292,S-000032,FIRM,DELJIT,2026-03-28,2026-04-02,1104,1104,RECEIVED,PCE
PO-000621,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-04,2026-04-09,936,936,RECEIVED,PCE
PO-000622,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-05,2026-04-10,168,168,RECEIVED,PCE
PO-000623,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-08,2026-04-13,1104,1104,RECEIVED,PCE
PO-000624,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-09,2026-04-14,1080,1080,RECEIVED,PCE
PO-000625,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-11,2026-04-16,1104,1104,RECEIVED,PCE
PO-000626,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-16,2026-04-21,1104,1104,RECEIVED,PCE
PO-000627,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-18,2026-04-23,1104,1104,RECEIVED,PCE
PO-000628,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-23,2026-04-28,1104,1104,RECEIVED,PCE
PO-000629,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-25,2026-04-30,1104,1104,RECEIVED,PCE
PO-000630,1,P-00076292,S-000032,FIRM,DELJIT,2026-04-30,2026-05-05,1104,1104,RECEIVED,PCE
PO-000631,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-02,2026-05-07,1104,1104,RECEIVED,PCE
PO-000632,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-07,2026-05-12,1104,1104,RECEIVED,PCE
PO-000633,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-08,2026-05-13,1104,1104,RECEIVED,PCE
PO-000634,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-14,2026-05-19,1104,1104,RECEIVED,PCE
PO-000635,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-21,2026-05-26,1104,1104,RECEIVED,PCE
PO-000636,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-23,2026-05-28,1104,1104,RECEIVED,PCE
PO-000637,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-24,2026-05-29,1104,1104,RECEIVED,PCE
PO-000638,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-27,2026-06-01,1104,1104,RECEIVED,PCE
PO-000639,1,P-00076292,S-000032,FIRM,DELJIT,2026-05-29,2026-06-03,1104,1104,RECEIVED,PCE
PO-000640,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-03,2026-06-08,1104,1104,RECEIVED,PCE
PO-000641,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-06,2026-06-11,1104,1104,RECEIVED,PCE
PO-000642,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-11,2026-06-16,1104,1104,RECEIVED,PCE
PO-000643,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-13,2026-06-18,1104,1104,RECEIVED,PCE
PO-000644,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-18,2026-06-23,1104,1104,RECEIVED,PCE
PO-000645,1,P-00076292,S-000032,FIRM,DELJIT,2026-06-20,2026-06-25,1104,1104,RECEIVED,PCE
PO-000646,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-02,2026-07-07,1104,1104,RECEIVED,PCE
PO-000647,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-04,2026-07-09,1104,1104,RECEIVED,PCE
PO-000648,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-08,2026-07-13,1104,1104,RECEIVED,PCE
PO-000649,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-11,2026-07-16,2208,2208,RECEIVED,PCE
PO-000650,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-16,2026-07-21,1104,1104,RECEIVED,PCE
PO-000651,1,P-00076292,S-000032,FIRM,DELJIT,2026-07-18,2026-07-23,1104,1104,RECEIVED,PCE
PO-000652,1,P-00076292,S-000032,FIRM,DELJIT,2026-08-23,2026-08-28,1104,1104,RECEIVED,PCE
PO-000653,1,P-00076292,S-000032,FIRM,DELJIT,2026-08-30,2026-09-04,1104,1104,RECEIVED,PCE
PO-000654,1,P-00076292,S-000032,FIRM,DELJIT,2026-09-06,2026-09-11,1104,1104,RECEIVED,PCE
PO-000655,1,P-00076292,S-000032,FIRM,DELJIT,2026-09-13,2026-09-18,1104,1104,RECEIVED,PCE
PO-000656,1,P-00076292,S-000032,FIRM,DELJIT,2026-09-17,2026-09-22,1104,0,OPEN,PCE
PO-000657,1,P-00076292,S-000032,FIRM,DELJIT,2026-09-30,2026-10-05,2208,0,OPEN,PCE
PO-000658,1,P-00076292,S-000032,FIRM,DELJIT,2026-10-07,2026-10-12,2208,0,OPEN,PCE
PO-000659,1,P-00076292,S-000032,FORECAST,DELFOR,2026-10-14,2026-10-19,2208,0,OPEN,PCE
PO-000660,1,P-00076292,S-000032,FORECAST,DELFOR,2026-10-21,2026-10-26,2208,0,OPEN,PCE
PO-000661,1,P-00076292,S-000032,FORECAST,DELFOR,2026-10-28,2026-11-02,2208,0,OPEN,PCE
PO-000662,1,P-00076292,S-000032,FORECAST,DELFOR,2026-11-04,2026-11-09,3312,0,OPEN,PCE
PO-000663,1,P-00076292,S-000032,FORECAST,DELFOR,2026-11-11,2026-11-16,2208,0,OPEN,PCE
PO-000664,1,P-00076292,S-000032,FORECAST,DELFOR,2026-11-18,2026-11-23,2208,0,OPEN,PCE
PO-000665,1,P-00076292,S-000032,FORECAST,DELFOR,2026-11-25,2026-11-30,2208,0,OPEN,PCE
PO-000666,1,P-00076292,S-000032,FORECAST,DELFOR,2026-12-02,2026-12-07,3312,0,OPEN,PCE
PO-000667,1,P-00076292,S-000032,FORECAST,DELFOR,2026-12-09,2026-12-14,2208,0,OPEN,PCE
PO-000668,1,P-00076292,S-000032,FORECAST,DELFOR,2026-12-16,2026-12-21,1104,0,OPEN,PCE
PO-000669,1,P-00076292,S-000032,FORECAST,DELFOR,2027-01-06,2027-01-11,3312,0,OPEN,PCE
PO-000670,1,P-00076292,S-000032,FORECAST,DELFOR,2027-01-13,2027-01-18,3312,0,OPEN,PCE
PO-000671,1,P-00076292,S-000032,FORECAST,DELFOR,2027-01-20,2027-01-25,2208,0,OPEN,PCE
PO-000672,1,P-00076292,S-000032,FORECAST,DELFOR,2027-01-27,2027-02-01,2208,0,OPEN,PCE
PO-000673,1,P-00076292,S-000032,FORECAST,DELFOR,2027-02-03,2027-02-08,3312,0,OPEN,PCE
PO-000674,1,P-00076292,S-000032,FORECAST,DELFOR,2027-02-10,2027-02-15,2208,0,OPEN,PCE
PO-000675,1,P-00076292,S-000032,FORECAST,DELFOR,2027-02-17,2027-02-22,2208,0,OPEN,PCE
PO-000676,1,P-00076292,S-000032,FORECAST,DELFOR,2027-02-24,2027-03-01,2208,0,OPEN,PCE
PO-000677,1,P-00076292,S-000032,FORECAST,DELFOR,2027-03-03,2027-03-08,3312,0,OPEN,PCE
PO-000678,1,P-00076292,S-000032,FORECAST,DELFOR,2027-03-10,2027-03-15,2208,0,OPEN,PCE
PO-000679,1,P-00076292,S-000032,FORECAST,DELFOR,2027-03-17,2027-03-22,2208,0,OPEN,PCE
PO-000680,1,P-00076292,S-000032,FORECAST,DELFOR,2027-03-24,2027-03-29,3312,0,OPEN,PCE
PO-000681,1,P-00097112,S-000904,FIRM,DELJIT,2026-02-27,2026-03-19,573,0,CANCELLED,KG
PO-000682,1,P-00097112,S-000904,FIRM,DELJIT,2026-03-06,2026-03-26,573,0,CANCELLED,KG
PO-000683,1,P-00097112,S-000904,FIRM,DELJIT,2026-03-13,2026-04-02,1719,0,CANCELLED,KG
PO-000684,1,P-00097112,S-000904,FIRM,DELJIT,2026-03-20,2026-04-09,573,0,CANCELLED,KG
PO-000685,1,P-00097112,S-000904,FIRM,DELJIT,2026-03-27,2026-04-16,573,0,CANCELLED,KG
PO-000686,1,P-00097112,S-000904,FIRM,DELJIT,2026-04-03,2026-04-23,573,0,CANCELLED,KG
PO-000687,1,P-00097112,S-000904,FIRM,DELJIT,2026-04-10,2026-04-30,573,0,CANCELLED,KG
PO-000688,1,P-00097112,S-000904,FIRM,DELJIT,2026-04-17,2026-05-07,573,0,CANCELLED,KG
PO-000689,1,P-00097112,S-000904,FIRM,DELJIT,2026-04-24,2026-05-14,573,0,CANCELLED,KG
PO-000690,1,P-00097112,S-000904,FIRM,DELJIT,2026-05-01,2026-05-21,4584,0,CANCELLED,KG
PO-000691,1,P-00097112,S-000904,FIRM,DELJIT,2026-05-08,2026-05-28,4584,0,CANCELLED,KG
PO-000692,1,P-00097112,S-000904,FIRM,DELJIT,2026-05-15,2026-06-04,4584,0,CANCELLED,KG
PO-000693,1,P-00097112,S-000904,FIRM,DELJIT,2026-05-22,2026-06-11,5730,0,CANCELLED,KG
PO-000694,1,P-00097112,S-000904,FIRM,DELJIT,2026-05-29,2026-06-18,5730,0,CANCELLED,KG
PO-000695,1,P-00097112,S-000904,FIRM,DELJIT,2026-06-05,2026-06-25,5730,970.2,CLOSED,KG
PO-000696,1,P-00097112,S-000904,FIRM,DELJIT,2026-06-12,2026-07-02,5730,0,CANCELLED,KG
PO-000697,1,P-00097112,S-000904,FIRM,DELJIT,2026-06-19,2026-07-09,5730,980.2,CLOSED,KG
PO-000698,1,P-00097112,S-000904,FIRM,DELJIT,2026-06-26,2026-07-16,5730,484.5,CLOSED,KG
PO-000699,1,P-00097112,S-000904,FIRM,DELJIT,2026-07-03,2026-07-23,5730,3531.7,CLOSED,KG
PO-000700,1,P-00097112,S-000904,FIRM,DELJIT,2026-07-10,2026-07-30,5730,0,CANCELLED,KG
PO-000701,1,P-00097112,S-000904,FIRM,DELJIT,2026-07-31,2026-08-20,9168,1110.5,CLOSED,KG
PO-000702,1,P-00097112,S-000904,FIRM,DELJIT,2026-08-07,2026-08-27,9168,3253,CLOSED,KG
PO-000703,1,P-00097112,S-000904,FIRM,DELJIT,2026-08-21,2026-09-10,6303,0,CANCELLED,KG
